time;month;temperature;feelslike;wind;direction;gust;cloud;rain;rain_ratio;pressure;weather
00:00;2;12;11;13;NNE;18;45;0.0;0;1028;Partly cloudy
03:00;2;11;9;13;NNE;19;46;0.0;0;1028;Partly cloudy
06:00;2;10;8;13;NNE;18;46;0.0;0;1029;Partly cloudy
09:00;2;11;9;13;NNE;22;46;0.0;0;1030;Partly cloudy
12:00;2;14;14;10;NE;19;32;0.0;0;1025;Partly cloudy
15:00;2;16;16;9;ENE;17;27;0.0;0;1022;Partly cloudy
18:00;2;16;16;3;SE;5;22;0.0;0;1023;Clear
21:00;2;13;13;8;ESE;13;18;0.0;0;1025;Clear
00:00;1;10;7;15;NE;21;100;0.0;0;1022;Overcast
03:00;1;9;7;13;NNE;17;100;0.0;0;1022;Overcast
06:00;1;8;7;8;NNE;10;100;0.0;0;1022;Overcast
09:00;1;9;8;10;NNE;12;100;0.0;0;1023;Overcast
12:00;1;10;9;9;NE;16;100;0.0;0;1019;Overcast
15:00;1;12;11;8;ENE;14;69;0.0;0;1016;Cloudy
18:00;1;12;12;6;NE;8;55;0.0;0;1018;Partly cloudy
21:00;1;11;10;10;NE;14;100;0.0;0;1020;Overcast
00:00;2;12;12;5;NE;14;21;0.0;0;1025;Clear
03:00;2;10;9;10;NNE;16;28;0.0;0;1026;Partly cloudy
06:00;2;10;8;9;NNE;13;43;0.0;0;1027;Partly cloudy
09:00;2;12;11;12;NE;19;44;0.0;0;1028;Partly cloudy
12:00;2;15;15;8;NE;17;30;0.0;0;1025;Partly cloudy
15:00;2;16;16;8;ENE;17;46;0.0;0;1022;Partly cloudy
18:00;2;14;14;7;NNE;10;46;0.0;0;1024;Partly cloudy
21:00;2;13;12;12;NE;19;25;0.0;0;1027;Partly cloudy
00:00;2;13;12;7;E;10;33;0.0;0;1022;Partly cloudy
03:00;2;12;12;7;NE;10;45;0.0;0;1024;Partly cloudy
06:00;2;12;11;13;NNE;18;44;0.0;0;1027;Partly cloudy
09:00;2;13;12;20;NE;27;60;0.0;0;1029;Cloudy
12:00;2;14;13;18;NNE;28;45;0.0;0;1027;Partly cloudy
15:00;2;15;14;15;NE;27;46;0.0;0;1025;Partly cloudy
18:00;2;14;14;7;NNE;18;43;0.0;0;1027;Partly cloudy
21:00;2;13;12;10;NNE;16;43;0.0;0;1028;Partly cloudy
00:00;2;11;10;10;NE;16;26;0.0;0;1029;Partly cloudy
